MINT,MINT_PRICE
APCLovc9bH5t2ve6zrb7ijSkhBM6kqtJjM4zcp3vznRf,1.80847032
9xNpcJgzMi5w6xsLnSfKpu9Dr7jV2DAWNjqEkdGiC3AC,0.07747032
7bdVsn1fBVXcgdxU3qJWi2bBWVtZnnLU9126Ui7mCxGW,0.06747032
131J38p8Q9VZ6s6z7J3aBcJtXcfjgEYrM6yhi85sLxQy,0.25847032
BBK66LSmjhJDynLA5NpKXDjq3hEvRD9CsytGwy6ZreGA,1.00847032
G6jTiGFk47nG64TGq552wmWhfSdUypRcMisiXEjLHudn,0.06847032
8Lci21rXhW38zSzBXRETnYbizPF9M4con6avAY1EVMyT,0.00847032
Ash9ormMd1PPXJ8qCJsdHGYbypb4kKZSw8RdHRMg2ikh,0.25847032
GP3cr8F3CRQT1BwZrRgfXMVhYgmqsnSGTkmW1rseceHL,0.01347032
2zT39HKHBpsmvJXiawVYphhFpkfo15VKk49DPFoF5sSz,0.30847032
2Qi2oXPoNy9qQ31CGRauy4Ppx6skWr9ZnmdHp53F1T4Q,0.02397032
9eJjdfEsj8k6TEUnkkGgjdrmGZucLFkj46dfEfhV23FN,0.15847032
5nQPXmXdNZrcQQDzvToZXj2GFRAfzjSmefrLS6J7d571,1.50847032
3aKdNxHTESC5ANfCqLhWSKMzm8wgda8gg6e6XBCf2D3L,0.30847032
6p1fkXkiP1s9qxJ7EywD64e3YshNqJp453Pv8zAsM8KB,0.00847032
3rnP9e62779A8YW8aR9xNAjjKctSTk8V58rM6fhQvCw3,1.00847032
FSnCzoYyxYhsLSGrqWfQs4qAvJFuHpUikbwTo1i8Xxou,0.01847032
CZ1G7tNoGEfMsJGvBtyNyGnYouvMwzwacfAkvnxKz6yY,0.35847032
4bgvcPLjJ1VyC4dJvu62hrv6vud2cxqK77dVYbsyFwSz,0.01347032
5n67JyZT4PabtYuCks7QEeTZzXsDDxxe6azskQMb7P35,0.33847032
8pD3L6A8BBut5GV9LsiC8BLZLJDqBAfaoDTBUcdNGiAW,0.77847032
EtdH2NXzFMJhqXTzyUc9YGGbA4J9rWvQnMAghQeXons3,0.50847032
BEHvEySGQdAeTx3VD98gu54PYZBVQ8LA22VHCrxZUayv,8.00847032
4tHqQmH7uPPMLowgQvw63dwMUikyxuwx9w6dS6qCRwCo,0.50847032
9fHzFABK4DKipYCJsE2Yc2QvvzeXG6Yj4PEyWdXDvSxt,2.00847032
EEdQFjkMM6vXCAyTSruAQRrZf4NEDajvQAcqaJLUnsnj,1
Aru525W1xWpGN6RmmgAoT6vGrS8C3iYw9FGn8zW4j6Yr,0.30847032
3bsEZvkbV2Nt3uvp25VBvZ9RGMMFhTrdfEr8uUU34hN4,1.20847032
2n5K3y7b71v5Qd9VEA8J7UaKAWDgh1PcFkdug4v5oHNh,1
6X8urxoMHexFLu44c2cxDzopFQW9Dgg7mwNCUF8gPHWF,0.04857032
AFzcqZ7eG13MsrskfHpuFvJZbvdAcesFqzZVpktnXt7r,0.05847032
BMiwJvgJ2hRDXDfdXu97PLtJjaJCmLdgpcWm2Q6GeMa4,0.40847032
BXCt4HVUH549qGYeRFgXRQJkKGZ3Gt7s4CwAjYi2VJsp,0.10847032
5ccz7rmo2tCE36eJuBRM5eYUrikFSr6ubwMUeHMTDaMX,0.00847032
AcuAU1hvxg4sLnSK7hrBm7ni4rqs5ZTnDM9VzLnHzynJ,0.50847032
GTe2QpWD6fnvfDBvkDjnD88En3rkJmUwZyUhQgaeP5A7,1.30847032
5ccz7rmo2tCE36eJuBRM5eYUrikFSr6ubwMUeHMTDaMX,1
2GmhZv1bcJvhzrXinr3dwne4kQkEicWpvL7Anz614vX1,2.00847032
6Ax1jhHGFcuwJufJXfHJeQ21unVj8JcaaCCrHJCgtJ5t,0.10847032
Fw5sH63PZ8zffS57n25ieXJHKzvigKcWU9cU5iLMkaVd,0.00847032
Ap8sEm784gd1nT8o9Q4tgq8DN74vvjJz9Gb98ung1bnj,150
EBXyGztXLyizv1MRvbUvdS6b4s1wyUsFDWKzGfsC5tvw,0.20847032
D1uNP2MQSP4MyXKk83zHPuYF87aQKihvzJ61pJLB5mcA,0.00847032
B9en8JWtirqkXJ9Eu8Q64hS7zv4GwdZ9v9EMZ4AbTSkG,1.50847032
BqR2Gm52CTwrf2q1qxHZt3L4yLxf5pS9mqXm83DKrCJm,0.07197032
2E93mM73ZDYVb4bXbH8AdWF5ZHeQ5R33kWRa3SM1mNNz,0.12072032
Ap8sEm784gd1nT8o9Q4tgq8DN74vvjJz9Gb98ung1bnj,0.00847032
5qHLVfks1koJZTXYpQ2NpvNbz17BUkuEzzPQ85WZhfSi,0.05247032
9DW1fg9wmMYdZBbTHDMMy8ayqLft4ENT5nMdTFRF99SQ,0.00847032
HWytCoiaeSXFsu7FLSqrHFsLoi4S8PgGE8tH73Tmc6So,10000
HHEvqdaSSrCwqM9fqPpB9BJhSBrFzXLrYA6DJKTMKaJV,0.10847032
BLt4HPcJcLgzwiyMCcHnwXRc9BM6sAy66M5XppM8CJwU,0.78547032
6SQyTVWhrKNCXkhmjdsxcHDRcfVVNudaB2BoL39YpXi8,0.20847032
5vCPSCYyK3Zk69C79A8F5aXp7ap4kJgog7CCrgmHHTh6,0.00847032
CPd9xbMuRftmsMLi7sExR1BrDejVdz64ibbQDmsGgMaT,1.00847032
BY2FJCJfxY6QaYjDBjtxwFfQNFS4EPcLs8KeYZqEXeA7,0.42847032
C55YH8hnqKSW3kE9TmSXSdCiNhYs1X95tMUa7Wi7CUAJ,0.33847032
76Xg8BuQTuaTybWzxyKQUMMWih9qPJ5VL3P4LkhdtjsH,1.00847032
9FD3aMEyQPQ5c6Pb3augqpoUYHBoSjhofjDoxtNDdpNy,1.20847032
33Jh1zmkr29DUTVAyfznnE7S22H3pJ7zpVccKpA3coJN,0.06222032
44rCU7QSut5kG7wi2gQS32ajYAePK7dATFnkikp1AvJx,5.00847032
2gG8vYQbagYSQMuNbS8mLoziiPQ8MzKVVYbKyLHwteRA,0.45847032
8m5sLaD7eTxvQREHwrvgJp8zwu4ayojknUWkVBmVLQEv,0.00937512
DMxH5E1oCWYbmXo55wr1hTL22GPvgzqwMRYL1w3xjnjo,2.68847032
7uMWyp72Cv6GHRPgVhUJHLD6vFZgWmmWAYuwpRggR8Dr,13
6UEQRH4oEV7p2qXzw9jrCnfYwG499bUg5ERuXZyzS8S9,0.05052032
GACqiMwuxoyPeBzmJb4sEAMdMryB68S7YCggYNf7NZop,0.14022032
BSjfttpZSgPnif51P37P8cjk6m1e6LDmWSmUCnvMizec,0.01347032
Cjv2mJvxD8RuMpgYPvkbF88fg24dWBqQ5ceied4Conpy,1
EhyWtocFWpDXW2FePsAWfyVAPpCTvYgK4xHb5iyayRLW,0.30847032
DaVzzMXJuUQfQF2z1KCpDZVuboKXv43UjVHKoq6pQkH,1.50847032
28332oFdvC1FsYuNMeBkHk571QsLzRVUs47pfnFVJN1U,0.60847032
EqZhPgQJoYssNYGgjMXPqUfAwLYtjLTWt4sztVbEvFsy,0.00847032
GfMNrRFSqVgchZNcvMopXYjHvoSYmfxdWbeWcjQP1Y4Q,0.18897032
Eh7PZMzLyPuvxPinasjU2ajpfoCM6mXaVQ6KiaFN4wyC,0.01347032
9pGVvvGxkbopvyXsNa8k6CGmBKbJoFE7wThRFk8mLoRd,0.01347032
G2kDNbTXewtac8YUDnu9uwaD1JX8hLL7dJ42LcyEuT59,0.09847032
61HPCp6s33i1jGj3Z4R1heMQbppBxBHKNqcmyyAH4sep,0.01347032
ErN6oVJPMByiERDUxgYNKMEi8yTpDW6B6WLwTSEPGYG,0.08172032
4LTFifWcXSdkbWNpTTBM4eCVme1c2vbWqEJZGzU4kT1T,0.30847032
D6MqkvdPXRZ9hfzvddJ3w3r72rkXkuBGnqUsejJd8YCE,0.01347032
GrBeg2be7fpX8MkZmat9hZGVhZxA2KWMjUgPGxbFJjs6,0.08172032
GTVeFkLD5bjfY1imyEkkhcSTocKE1Vnkxc4gC2T8JUbs,1.00847032
BHpzdcvKkkF9U1KpbwX7LNgrd6mg21LD2qbimgcTr7kk,0.05847032
FqhXkMKzSxK1wEBdGT2ZNFTEJFzPJuUAyD1GnMU1A56R,1.00847032
F1owchTE4oB3vU9TFYghuipucrzwMKQ1cMMsZzwgHX2w,0.01847032
4NyNCn5D1Y6uGKDBAANKeZZT5ScvssQiFX1x6WjRgs9V,0.33847032
FCfoLZqMHM3fiw1MAWtLRTmes2ZmDM3kAhnWxLnrMMXs,0.01347032
G3yoocyKNGLUk1MPLGyiRDwMSkKF5YL4zDRJ41SQfzu,0.02322032
oo2NFKiHLZWHeu9H6Pma5phZfVJDE1PoebnzGQ8gTXN,0.06222032
Fuf8jtN83bxJzTF3mgR5JwMBrRU1zxo4jnv4cJuLorZU,0.00857032
3Rga44AJPBouqqdjdKgzAHPEeZnCnndWr6mTvLNGc3q5,0.30847032
CouxZNhvcgYb3gHytEynbLccNjbDimvBW8Rm22nipjBZ,0.40847032
2hngx4mqfyFe5a7ec5JghFV4xY2EEDwUonYxRygPCFYC,1.14847032
BUshmPLsG75fRPiRMb9qR3tTmkAWVBX5oZfHAnGdDAyF,0.04272032
CResoBi3HSuofB4caCM95PRWWiWopqHoLqze94PVHcrC,0.06222032
4aM6QmKDDFvuAh7VMLcmxLA7LXDZMHrisHR6JqiXKuBv,0.01347032
61jrtzoLn6ycAJs4hRym3sjxDb1WfcXiADaZBdmp8Jcy,3.00847032
BhxPUCAD8P3rZL8DC65QfYrEmmKbrdRVNv1Rc8XrQghx,0.14997032
3ktVJnHRmF7bdg5Te3WpoLv4QN9DepPBdM1DohsrsT3P,1.25847032
J3XFdeZ7b7P8VdLPdqjbbzKuXBvp4bUpMBHwTcAPiSAL,0.90847032
FNxfrfSQ2uNqtRK8AQYBhRXuTFWF7PPuNZcYcVg1rCJE,0.15972032
5W38k6kmaJZhbbgWM9GQbmGXysQiHruvwj1yhNpXZ8wT,0.07747032
9R1cWDwXcEWfseBFGczypHxLZ85XZoYuabshkts6prij,0.01347032
J5ZJXKavSwFtsQtEfEQe4iPbXnWFqkwEfAf3V9gtRWhj,0.15847032
3hoQfSG3pRN1Rw8CV4tgLNmr9Trvu3JK8aQnmLAqLTxC,1.50847032
CxjC2bePadsgQiTTUSG2w5d3gkdQZNgsDsMWf3W25QzU,0.05847032
2koNEPjMxHK4D5nkoeg7UeGsNun1uoaPVsammvKq2EFp,0.00947032
D8Y6zbPMEdagnSgZT5fAmVjdYCvgZHEk2dpsmUMfxagb,0.07747032
FJ5A1vFjXHi6NTGSUm4NDx9kZ7GnZ2q7JefYcYtS77Gq,0.05847032
5YanxRvaeHUvEr2DvryJUeMoQmHtdBWP3S36iF5hU4Uk,0.01347032
EMogz8uEa1C6VgcWcQmtM8Pi1b4ZbzxPiq8UErdJR7Uk,0.03297032
CxTqG4JXqYywLynWYFfNNLpPw7ouTcTg2Q3YLzeqYNft,0.01347032
2varGN2F1bq36HXLWfoDwn8ift35kZnFaxk3AzepNKMv,0.02322032
48QTb9GYHnhT2iiLRe3b5p6MgXVMoL21GZpiTiVSMLEx,0.06222032
4U5qZtMeeNp1mehkRhCDp581t2L4iDQJNNLwHNhmiJd1,0.50847032
BTjgd3rjfLvPmYg6LdbAL8u7WuW14ZAjDHig9ePkgRE,0.09747032
Cb4zdNaGpzvahpMb1KD4UU6b28mPkcAAZqtfnxLEFXQP,0.01347032
BdgmyqgpmajXUfSai1Dysp4x5rLpf8qrX6uTwmymKtSP,0.02322032
BmNy3UpUTooVWsedxUs1NctUdx3CzvULSai6agvjaX4q,0.01847032
F2WpJn1kLCbpbghid1EgBZwXkamSBxURhQN9vPZeihy1,1.00847032
