MINT,MINT_PRICE
D3C9HVE8LM4ADX9pNg7Voazi7cNzgwBoGnCcVcT1aXcu,0.01847032
k834a7p7kt8pfxgiK4T1rNudQ7EA79bjznLuqyYwHFr,0.08074532
Db5YxueuUk25Kk1jQ5sxrG6NNYvasgin3Xe46z33wMNh,0.11097032
9WbvTYiAtHeydEPs57XiNdbnc56SoVhufD879LU8iTUT,1.50847032
HTD95Xyo7hfQp5e4kybN5FMBNZM84tjd5DnHKNBzfkyc,0.08172032
2kHmj7nbhLqn1gKyoAzU3WWQ7uRxQyTrQEZ82QjzRjeS,1.00847032
AkUVLaCmDuKT5GXUXuhjWK1mzkdZ79geM5e8hpDojFYN,0.60847032
6NUggnoi37w4qtdhdJSp1PsLQnC4YEH9Qo48kJFJcUHE,0.20847032
33oeoGdvqRaGCKYYiUw7SRV2KrTKdgJKC2wBXoCX1pot,1.00847032
CbA6bDL4235Bd8EgXK7zg3HiToR3sYaKphQBvaZAJjQp,0.08172032
9Z97w78rghLoRL87G3vuByb6PQC2rtzHyKideTSoap78,0.01847032
DRMpNxBSiwNy7xp8nrhpBPfnsjbtURpHAxZRmgUnrBmr,0.49847032
9PXEU8s2hJ9LLXjDtNgPbDWiHShJWarMNY3A4Jc1Eggt,0.00847032
3vmdPmwg8QfDxqotJhQRQRhMaRE5xavSVZhzickub6NM,2.50847032
2FMkBuStHUVPoRwHvt6CQCh6joxR6k1jZ7FXG9ZRYorf,0.00847032
AWBZMGPiNJb8GUk8ZkG8oJmsqdNDyiGfsi7rYrXgYndV,20
Hy9YejYBC5vuRenAnzCnovj5dZtsR3nYfG1hdUbzeaja,1.00847032
EJ4qpY3qiYB2qrXwDKQRjwhbkjNywzbJ6ty1RyBejGzk,0.00847032
GdCMQWkb22mjsipfjp9U7pVSzRdyVdxk9hedWr1nwHWN,0.25847032
AsNbdmjMLikXpva5gw3ijWUzps4FQ3dsFRZte7L13kif,0.11847032
DBUan1X6icXaKP7X5DCfsyg5a3NwrGNAyH6WQugQugeL,0.06222032
3Hesu9rtKSgF8zJXyJMwfVUKT3AER9Cu5vX2RomFSMEo,1.00847032
6nnzebBSmSzX7jT3dgqQyUPYPyafBwzWDHHdNFnb87UZ,1.00847032
2apWhgHhyk5cKPbdEPxNUksQrBYWt4J5pRDN6sF4oFnC,0.10847032
9gs8XEnnBWghYpr2n3KiCbjbvTPPX7hwvw7MS8eH5vU4,0.06222032
ETRoUmEjNwDr31Sd9nbLAViWfD6BZz3gru9oKTfvU1na,0.75847032
CmWk9EwD9oTRhyEQ9EJGnySTr3cxs9ivtivqSG6xgTnm,0.22847032
4fd9mfWnvTNQ68JgGB1PRJeTNdi5T69UZkhUdEeFhcoy,0.75847032
2uJEbXRkuLGD6C1N67RfX66iYYTTWWzNVBNWGJX8mcCt,0.00857032
Am3TFUQpu84jkrG15EvqDSGrtNk51KpU5vp491ztuUaY,0.33847032
EJ4qpY3qiYB2qrXwDKQRjwhbkjNywzbJ6ty1RyBejGzk,420
GKanZKSjjr9oGzz1tYpqkKAFiw69xkjQx6sXcGWFSdPu,0.06222032
HMhQsQqMemoRf7U1E3P7upVETFNNNMdMBNQN83XAStdh,0.04759532
7q687mFLPFQ1sVVQHQtvqjBsZQuYyViZM43mrj66cs43,0.01347032
Hde9sjg1e1ZzJn8UoiDJwQjxhS8uzCc3u7DCzan7kfQb,0.04272032
7QuozRbbso7F6pHdW3L7mfGv1c2vPq5ZKjh5gkpqqziM,0.05247032
AF5qEkQZd8syigqM84FdC4gETABKS93yH1sGvJYgAyFM,1.85847032
F5C7qNv8c2H2w1AYMajA1GGGAtVrbXjKCmxAbSWRdRBi,0.60847032
DG2ZGWfcFTYPDGiN4mWxUPuubwpEfaAuBXsq7haKfXoN,4.00847032
4LnTtf1fBHksDZg7hNPxWwF1oUSJrjyCbonQsMkGPpGG,0.16947032
E2Y76UQnCRwaUotWGt6MBVGRjPMPgi7o1fZd3vifwWqJ,2.00847032
7XemzuyYHMDNg5k2zY7e57f3pV5AJjmauBSa6L93YqFF,0.50847032
D3SBULkEtHQPZEE9LqyiagVA3m5aiaaxpQspgz7YvdiD,0.10122032
6q41TXiVvfMNaYHTCK3nPUVAF4gr6j3vJnCN2qSKdEri,0.25847032
Bg9pE8PTFjVPeb1RxDNAmit7DxTcLymGuqmFa5FYWPbE,0.02322032
2JoPV5Cqrxyzh2YRzdmHaUW2Gwr5GaF5gJq6PEVQDB1W,0.06222032
8rLtTbY2UH2rZD8te3e2zwqPAKD3a7gDBqQF2B3Vh2b6,1.50847032
1BXUMkUVg2SroELSv8rbum4DESw1mMzSKAwXgpiEYV9,0.06222032
2U1RH3LDsRTx3cHvqxfuKNYXtfK85CHgCs37Hktap5Wo,0.00847032
6coutvLW15LgStG7uVG5BAiAwCABzruEjh7DVYxUBoMg,0.00847032
Am6Qj8fKabeNuGsjdWFQWgRXNwvdtGMNaS1yxt94N8b,1.25847032
B1CXdrqp8thsnwneDgdrqy15eJWBHToXyA9Ew4yJxUPh,0.40847032
wWPfhX1qRBNkDHbR1e4uHh52bkhFkPF5pr5P4uPzkrv,0.00847032
GA68LA8Mm8RrjXADJNqUEy2pvE4YJWu9qsarQqkQDUHa,0.80847032
CUMeRdJg9mWt4iDWu4uTzasVFH2CbvkNeSjS1ZrGb7g5,1.50847032
99Yw9b6RWQjqAvjffDcH1TanWb3eg1S1rZ84vV6hxGJ8,0.02322032
847kuGkSNKdFzoQMdzr3agg5Z696ZXsvkm1ervLB3nRo,1.30847032
5A8G2jMVjjVwWsXkNWgKxMHtEb6YXNfF5tNCLshaDaKH,1.50847032
HBMLjeDBzixBQjGmupHLNZTxJAsUDaVbreV3sVsYVtFG,4.00847032
DD8zSrUk5wn8acdy4UtL7NMhvh8XRaS7FUF4hukwXCwt,0.00847032
G4coEg9eoznVHjHWNpJpqZKR3i4oWa8GRU88MFBsVQjJ,0.05847032
Hym8btqDuLDno78NXaDZUdMND9YWHeueGe7hBHbxAaxR,0.05247032
BYhsL5t5D1domh3eJbAMKziqjbXeNr9wAquppfjvHZme,1.00847032
EeVLssvm8KBzCLTTbBqkwXTzguzU7PDo1yS3CRUMCBP6,0.70847032
DDZ7HaPAyX1YPHSUFt9B9h9LC4qNghxsQCeXZT6jeioK,0.10847032
4h4iJCuXDhNSKxQmGMpn5fYCPyMXKnHqcrTZy7XLHbVA,0.69847032
BV1aAhC4KKjFwtpFGrJ9sYibKnN3GWUXSxLDb15u4qUK,0.06222032
AfuxhkQdGtWrQhuJCkzJSfR1er1RKY2goRJK1CuBoDKR,0.20847032
FLWgA25k38xYyo6TtBCyGA3evLX4v6tEWrehEvAWpQdv,0.01847032
Du66oH9fKXGDmM79T4oN3uBaHm4pvyNwNZf6ZvttC7VV,2.50847032
6Ew9BaPVb6nbYPmLvso1Y4wo3ator2Jxuettdiu4iwFr,0.50847032
E9sax6smu3SLGj1p2J2yU7g7XudaGL7MJnw6UYWzB8L3,0.01347032
E6zGp6ojaWeRyM6hv6qkSnu5MUMZaFUhbLpbKSEcewow,0.03847152
HQ7S1EBdpHbgeCRrmxXJtM5Z1HgwfrSwC9BfZydtHVNG,0.25847032
rTEsHyLTbwXGrgBELCbyVJqeW6s8efCpxPR8NJTCWJJ,0.50847032
59Qta2Ng9G3PmhqG7d1qbhz2upSE5Ez6opHBcJoTvh1w,0.01347032
2p7Wnszek3BeyF1Pf8jjxTM3f9af2BF29dUkyPLc6Yi6,0.03847032
6PxQtc7gkWEJV6G1CvXNjcUpp2WLJmTxMr9cZM6if41j,550
6SwCfE8jZaUWJaY11nFcHsKt9puq8QnU1aNYLkYGg4zd,0.50847032
3sfn2kqfrF3LXFpvjdVTdrQd1bGrCGPN2PdmRvE9BBKt,0.01347032
9W5QqsWsoPj3hYMsN7Cxg5AnxBeBzHWog4qEkTJaxb1a,0.00847032
CCWRtjxTminuwcJCd35qqcRZeMkwipdkonCqARRdDYBj,0.60847032
GB3cjhsZTnn8GTSqvbktH92ECcGtBPrjd5QxuJx5S1t1,0.00847032
9AfbGYAxVnxoizP3knQ5yveW9CDfeXkrSh2gWuStXxss,0.01847032
5LXzXGajvQ76UyJEBUmzCNdBP93DEhZWDrnkKHWKhZkG,0.99847032
5cpXFL4aC2ZEB5YuUGbnZtEQBwuLzQqYJc3KiMKHAAFP,1.25847032
A6SGifWyuyT4k4p8oSCypREF1jxu92j3CCrUWFTtS5Sg,0.00847032
Ea88dF3bSpcSRAGQSR1fTeiTts5cJuE2FBUqmoqo641j,2.00847032
fAcgZsTSsvzR6smWjU5QtRckWUveU6CQabvh3mKggny,0.30847032
9F23cRQEwvdyYFD8XWGPYV62UqbuwLcetmoKBQKMnutG,0.01347032
CC6Gfx32S8ctpQYPKi2tuPNbYiAfvNJ3qshDSHVoh2gF,0.90847032
