MINT,MINT_PRICE
EmBpxYmQnxTj2ShDLhcwV8RySzoJoKTszKjDrMjcTRdB,0.50847032
77HSVtnDt6QVeBUM7E1yzNRrMgHkj3sRFVBHeAhKuVNt,0.00847032
3rkaDNbsiqzPHFLERDixz1Quaq1BvfygjnAdoMuPpLUV,0.08617032
DoVRCyWNqqZPBqWMwEemqu4AL4bc1pKx3JXxUawPuvrg,0.50847032
GDV5MNjhWCrMr3XrWVsHFaNdJFz8mLBivjRScmJBDpru,0.01347032
3Us3m2bpaGDC3z5124McGtoUqvYSEWSCJwcp45gxHeaD,0.01847032
8zP33qptKW2dE9QJkFEbFdAVJjip2z6Hrh5aSuY3Zerj,0.13977032
666uJixrqDm3pihkhAs48mgwbyQrxrFjzCHAWaqLxihq,0.02847032
FhkFByEaHgPvfuRhxvWztyu1CcNU16Bmo8Ewp5uwgtev,0.05847032
FM3HDx8FkDVQoC2Chn85nzEvbysqQEyHBZwAJqVNycvN,0.03847032
FrZEYWyjrwtNU9i4pYtpjLLya5CedtuaCUEyVmTKCQYd,0.05847032
uCq41vMPfA4rhKovcVA9zgdACwr7konuyJQ4PwUiZwA,0.08847032
HpE1eiHzmdhXtb2aNDk4f7iZ4hYpPGaVs26Cqd9g59J6,0.03847032
4HoKtgNVw5wK8BTCHSuq3Lhk3NZX3HwWTdj5CLGtxA2W,0.10847032
jyB3wiCaBjfpLPsp7XfMQUJY63TwSbAPp4PRKUbshdV,1.00847032
AjBBB6E5Aq3rcSshcSevQsbErutxftsyKmi7isWPoH4w,0.33847032
BXFwaMibqo5G4RB2qJpXuXJDyokczyitfrEk4fTWoa8J,0.15847032
Cz1fAWDdQVDhigRkL1uiEnKck9HotSpdgbyCDAcKozyg,0.03847032
43HLcd1B4CpsHR1TLnyAe5qMkAyDj3yZ7FaFrsaKrw4L,0.00847032
6U9cENLG55kXJYSiZp6ZTXjGUmgy7a2zfoFCJSpSyFk6,0.00847032
HGbyUKoDWxeBhraAtbKM6cBVn7vPyDFU4pao8ngg6uCK,0.02847032
48V885Q2r798DdcyLSEPMTrNUcJCqChEGqorfDvcpGcd,0.00947032
55yzMQo6a12Goit3JHpyfFjhBN4p2mJMMSZb7Le3LUAx,0.02847032
CbWmB8HAUsBnydzYbNkHziZ596VcDT7v6cjT4rhw14Ve,2.00847032
DWGcqGiBbKr6TuSQur4E9nBTQ5HhNvG2JVYYRpsLEwfT,0.03297032
Bw3dNtsfC4ScYZtUtjDCWuQ3eMc9DATrffgcD1bCNKTF,0.50847032
3haZEK4EP6rtptBVGGNCVp3PhGvQm6qFzdv7q3LK85Rr,100.00847032
5W1ZzZEiaGqgcXxPi6hdYiJMPii716L59y3svrai3N4E,1.00847032
HVW73vEFHPkPGaKLhNrRzrbQUkJGxbdiDzWJuLrTYtUF,1.00847032
BZomT5mTxN49BVGsnioGn46yVG6c9yRfPQ5dGQ52earv,0.77847032
2FpAMSKtAKTaX1n4wPeDYUTBrohugH396raZNwC7AYxa,0.01347032
AVXftfLTzLYSyHadVDWENunqoRXxKPX5kxV1dts1oGMG,0.50847032
3CygAo8PiLPbPujcxUgET3qXp3iASLvY6qGXdhFYZXSi,0.04272032
Bx6dNjQ3RnD2b6G8ZS8usVBFpyaoRU8Rq1gqcfwizByC,0.03297032
7syuHQ7vjNhqkETKdS5me7UrLZCywRxg2UfKCr8aehSt,1.25847032
z763J1vWbvsmg5wxLmEVYbBoQbevXGfwTWHpnS2N1aE,1.00847032
2ZH2FEmakjDm1rSPX57nLK27Ly4YZsxASSY6xTN7jV6S,0.05247032
BoPweMfp3bb4WA1PKEZN7oaUA2CZ1oTPkFB94UNJ9ofP,0.22847032
CdLKYZcZ7jCwXL6EVXCyMVuyfYPF7oJst1M324QSC9ue,0.50847032
D4USXFah2qBpFVMEeWFkmoTfCV6P7yvV3q1AwnuzAXYS,0.04272032
9r5u3h1c678tdJRBPPqvmshPyfjU9TyeFeJ61mmT8sfu,0.40847032
9pJzR2Yd1ws8jaLPMcRuN4xMgW8dTF6exoSg48XGzBBT,0.65847032
4gVe7Hk7SSAStsc99Lp8p394psvL7pTfgTtW4smWabQT,1.50847032
8Cjbe7ysmDtnvXSque5XydouuCAQ6hmWvuZeo1WbCVUi,0.02322032
EMtCtP2rCCXLh1oxJqWcHXstsoj9C9pdRUtGA3hLMcTX,0.01347032
6PvegHVRnvrb81P7J55Rwmb2Vn31cnagka3XqfYpsnvK,0.80847032
Cf9s1qb77wVvMXXSYK8UMypCnQp9nA3zAFeTbJYXzxEU,0.01347032
BajJUqCMhycgDEd3swxLcWdnJU9r6HUtA7F291sPT6hi,0.02322032
CCRNVH3iFjA4o8WzxVoCcWvLefHU98BtKqDnwnDdrAsc,0.05734532
2voXhx43kymKmXmQDbeV3X9GNyU7JDP6DeNauYpcQTY1,0.04272032
CYCT5EbjtqgpH6h6UPiMV1j3RbFbq5AmXHdQ8nT2u5Dg,0.15847032
HfM36XFhBWFfbUm6LD4yCLFdSEaxvzyLHVqTcH2yYYYn,0.01847032
CrGDwtn4p63Fo5si3VPURza4NsLdGEwrhk5vqCiJXKs8,0.08847032
FLSGpiCQJR7jXWc1mTvC6RY66jQH219VDfbxNxpMXVHR,0.50847032
AfZ844Rt6h2f4X4BzvgZFyrTaxGhPtLeG64nr6NFz2Z1,0.07747032
EFFtVVSg4dKX6uSRCUGy2HXscVow66Aob88v3goGEnsg,0.00947032
Qj71JDGb545heK3rV6v3ay7bFPikFEwXAQHMYaHfWxL,0.20847032
8fMMVVHY2rwqBF9s48ekxTqkvVNk82ic6qZW5Z9VUeyi,0.00847032
E6ws8i73ugpiP7Um2qcCGMN5BszLwpvtJJLp7AFCUWtv,0.03047032
44WWmC5j52VppPbGjqbokr3KZDYhtrz3MDrEeyzBPBgn,0.05847032
CFY4utRYQMLU2KkrK3RuKEMfU2L8oiWtAH4XG38zL1Wp,0.09847032
9a7DjGhwocyxxoRNfWeetjFaimgnsihwGWzFmG7yaSt2,0.91847032
BKeDv7bdSbpbYTA3tuFz1VTs34HAiktbcs3vKQnJcKS,2.00847032
Gja8PHyCRDjRGqV6JW6hqqrqZTDPyzXYdV6mTFsYTjEm,0.04272032
4uVCQTgjbhYdv59Czm4LjjDLK67XMnAGYoLpJ2hbF3pQ,0.02322032
H2AfPoPXqJPdczeui1Xs6SjKHtsnm7FEv68zvN1NKsD9,0.01348007
GGpizc4831ojePsq9hb1zBF7Uyp5r3a2DDQ3xh5FeLiM,0.00847032
