MINT,MINT_PRICE
3v3n9zpbvVNHb1nQvjRSvDWrHkdt14wCpN6AM7PAdqCg,0.00847032
2btmBy8EK1f9Yj7hmDMnmGd4KRsELzwzSy8LQWTdRHF3,0.01847032
6WFyYuTdniobKibKpTKuMmqfbVaeXghbR18rUjFN3HDT,1.00847032
AbLMegb96J7BHgFz73iQSbiUBHezVJW31x7LYrbiafhm,0.25847032
D6EJFRYYFXUFH7A3gC1d9J8VEZcSLXJ9AyUCCqq3jicf,0.01847032
65N9xamsM6xHkwuFzr4X1gcQxkdheGcXvD4zQ2p6rXcm,0.008470321
HvH1HGd8uFv1n7w83huzj8u2pMeYYygvbeUHWqPR6rPF,0.25847032
Fd8ACtYJFNMKAmnginiRbgNB7oDNGdk7tYHTYKYXywm4,0.00848032
4fPFtMQFwi2SoV8Pd8rZPQBqZk3hCFh9BbSKAkLeqRBz,0.008470321
8jMRNk6z1BfhMUwv2rfBFo7myRkYHqtrT4xKKuxQiitG,0.05847032
5RFeLgfuDL2oL4PXjir8gHbUiNSAhUoqBtnUvtMmm5fz,0.10847032
EGymWjnmN9Ci8QFCVd4ZUZtxVmxXV6cmQ2WNjffQQCE2,0.12847032
5JrAn1phmRx4ynW5RTEU2hnKtCvg54NiM8i2XDvx5svP,0.15847032
FTWa1fnsn3JWyKuxBrPgRzsL6tWuhsqhTgKRXq4MFjhs,0.00847032
4s8E2VjNUKqVynAvkbAHsz4mtStVgEBMoURu39T4GMJd,0.20847032
BkWFx116zM7ac1ymkwB145Q2tQvNLJyYp4goJbpzW39u,1.00847032
JDzoGR87MMegBmcAMNH6qjpKHNG8FYR7H1RhREfvfYvD,0.08847032
9rMavWTasdbLT6dovpk9fLgXTzcKfSW6WTVHJoTuG7P9,0.20847032
HJAqujKgQ13mDVyAU2Sh3X6KTbHkh7hLLtHzkXNeuHtY,0.10847032
DP8tcfPEzcoa5J3HCL3XATCQLdihJFtqKaYUCqM1C939,0.99847032
DxqZA9SnnfPLt8A4br9f3ZTLNyNBvwiuJRrJaJNUhP8u,0.50847032
8MUx8eDUC7KjaP93DzH8ecFwTSswCXKgMSu6gjNSrX9C,0.30847032
5ij32NhBgr8ymMQwwG92z67XBUpMVExqmkMJNRNnV3aU,0.20847032
8EgqzQC9foUR3rgTw54GQH2zjszCg94m5dUu7qByaa5w,0.10847032
Ds5voU7CzkVpHuwMMfX7TgXAVr1t7cDZip5qYMgoGYsU,0.77847032
BkQRodqw1hdBaNTZAYzKQe2AMqCanPsFCGT1m4uGPhAa,0.10847032
CkuUo16pLPUunfY75R7E3Y9FxNvmMNrY5eGnFn4qXwR2,0.00847032
NGj1UfGXpsdjGWAUDzrD468TbhkWmpVKKaHieMsHg9r,1.00847032
BUXXwvEHuhssVbLmbmeD8fRHTuvjD72gyjgC7Uou4Uc5,0.05847032
6iJGvMjsLrBefenubNopSPcYrUJSHdyEvSNKbtVqcErS,0.01847032
8ZNNHKBKxviJp8GtFwpCqsM95h8fU1kSW4pXini3saLv,0.15847032
HQYBaCevxR9dJBE1KxNUSGpRHBGsMZV6fN2NPRKZPtD7,0.09847032
7NbuyuwVRYt4K1aERcrLKrEgjsGkQZ5uPZ7ry5qzC1QE,0.66847032
9WNiAijC3iUMUxrmTGgvraoT48EcKKmsmvJ1Nmd7VVQM,0.66847032
5Jw7dBt85SwLhNmLNX1yzJSio8CheoUemkSinxGm2FT1,1.00847032
BYf6F5YpgGt8cjMGufFFxdP1VhAzPgsfYCvBm9qPohQt,0.05847032
HEVwPGZRjRhCFvJ2TzF35s4aK3VTpAVxRnkXtNJDcptY,0.80847032
7ohm9ZiJWGJrG4saj11DZ5WSEhRsqHMAnaqocHDLL2xa,0.25847032
9Wv8TP2hxerUE9YVZAcc36uiAPTzG5TSXgZooyuqUAT9,0.19847032
9CKUWkbWH1w4381kmc57zsQjhzSXaZLCd8Y8nw4ZGyCf,0.88847032
9rtqm6Zx7uYfPbiJ95hxgHuMEozbw2Ta6rfeBHmTDT5N,0.45847032
ASzDcR6ben3Kmj2yQmUnWoxt6hhJvT1ngMBZ58xwfecp,1.00847032
AboPGn5PYz4xahuJZYvefyeruDgnedV1Kd9w5E66q3PQ,0.33847032
Hyyt1D8YZAdAEKHH1Y1NwSKVxKgRRDkonEDXqUtiZ9x,0.20847032
GPcuMS1o3qvWanDtymV8hP3SwLYRRgegA8Ta3ZNdeUX9,0.05847032
BJ2kKRwKHZya32qwSvLJLzNj2GUJKqeJrM2RHv6Kt82A,0.10847032
8HGxyB1oRAryDDuyKXoEhSCtnEyrGjKpzHsGqZzXiRek,0.15847032
4zdCJBvha56RiJiVWLK8ZvZqTNCx3puGbxZrgWvmqCku,0.55847032
J8DfKJxFDUx7sxwyVKee1aMob7ixnuMpCNrPdAvoNx1g,0.00847032
GZPNbcf4ZLSnU1PR6FvzHudzPawfEdxfZq6jv7q2o4ta,2.00847032
HHFVxYE5Tpd9RvzEekQg7xXqyRANvbeKa7BGozNtRbv9,0.15847032
DNUeFGR6MJTeYsm7XDgeDRe7dShxEJCWtD6HMpfPPx3T,0.22847032
6NXeaArf7vcGCbdRtQgDuPrFZYm9Zqo6EbKqRhoCdubJ,1.00847032
2K9sMmwTjzRgG5aPwf1PXPWh3Ax7ys1WofqocQstE7mp,0.01337032
GJSR6iwnpRPvqp5ZfGDiFAXj5sWUac2rcWZTTkq6VEvE,1.00847032
89CJzPNNH1Go6yRFAj8zYVDKFJHE4DYgxtxpxvugBrgT,0.01847032
DN2f2LETgEpHN7YYbDurmwqDDaC5ZcQEcNu2Ap5nTtbq,0.15847032
Aa8W6iWUyEAavPc7Y3tVUCAipZP9cYvqPoDKJm61oyvE,0.00847032
2L3fzCmLcWjgkSLAyzdCfshcRMSU3gibyT3pSzZcvDm6,0.49847032
EcuW7SsMu4WxppAyPocQaCBJumPgoLm4m7HcK2rR4nrD,0.01147032
5t5SSyaEJT9FzdpXsvkbUUF82vbT3jTfWxYV4ZVSzhHQ,0.60847032
FsRNzpifm1ZiqS3yZ67xEwdZHv66DJbyef8KXq3xjVCa,0.10847032
BX1Kz4cqAYMW2a57K86KTSErSZ5JVzvCaFettZrMhNwE,1.00847032
7SWQcmSiRft2UT5SuRGazabKoUexcu2XvfECmVbB2fgb,1.00847032
EKZ5MTsj5nm3FuiD5YfbzVXT9Db5xCXEsRveey6n2CmQ,0.88847032
5xXnZsxwaY8hUkxuBtsMwr4CUSep88Kmom9jSvGzbH12,0.01847032
7VvgpCe5NMeNqe6ywPStbmzPojUVmBgMknQPpJFQSPVF,1.00847032
4WFNuZEh2xMKqJwVy5tq4EHLetbzgCYHsVvXF6Dj2adx,0.59650032
APXJV2udUy9Cg4XAUJUPFjACXMemy9RVMGoiQGfQH7Lb,0.25847032
G2Nw5NNvGNZsDtL7sMiU31NYnwM9kZVgcxWiEYcDjJFN,0.70847032
HDhLfxsze4PWapkDdMDdQE9PqbKC7D8YwaApc3NynaJ2,0.59847032
9N3fy4XgQxaDztSYF8G2tQ3DyWk1yxJrmCzXvsLY1cRG,0.55847032
EtuGcUwq8CsRDGPeVQ3RJYbpLhM12NXdQtaEWwBDZoc3,0.99847032
7arhPrjBPHkBCKLqBdWpiASocLLp5Sa2LJHb4EXCBYu5,1.20847032
267yQSogcpUkPBXzRyuKB5BjXHxMavoWAxsQWSoWMQem,0.77847032
EuCbsbvRRGF8GpKS6zr14KfozgCwPSc4oDxiKL88Eqic,0.30847032
DkofUspv15yAYcMJmHRD3YAyBxdQAHmkh1gPGD9MRQ7T,0.02847032
HQiJnM2SQfiofHtLYkNzGw2TSiDoah4oiE86GMdhB4gn,0.03847032
FGKENMqtz1DrRSFEFVr3YjKo91kdzNAL5KSTf2JZ7u7S,0.01347032
AqqqXKwj4b8atAd3RMszffxBMZ5vuPwTt8QCjxUteFdf,1.00847032
D2VpppoxDcv4hB23cjh22ffKFhQDDuv2LxqRERp4ttJG,0.00847032
BBrmLGjC6L1Cv7fEnc9Qq67oRLGZY9UNMdeVNSTMjPi8,0.04847032
HSgFznbZP1BqXJFML1Tpmfx1GLs5HEE4n7JAkZfxBJs6,0.25847032
2fixGQhYadrowgm1wqptaUaxqfxpS9wnhmsVEzY3718h,1.00847032
N3ZXBmJvxLAciGXZpv3jGpWapNVnCLRZoRHpgFcgkr3,0.00847132
CeFbAHRWBDMvh6kCeVndNT5jXkxrzGK1BadeRhowQ7WQ,1.00847032
84J5pLkGJCL1SS69UmUHfCmmGHTAq2tjc5HPCWYjDh1T,0.05847032
GHdKENfyuwTF8ApTj4131fBCqf7RpSxUwnBUwxJGTrd,0.33847032
84x5gSN55xTKjSq9z43JU17BBP44dYCRidoQjccY7Piz,0.11847032
4KvGBY38AbuY6wyEU5frD6JRzinWhfDPyRY2VWjvtXvj,0.98847032
7W3qEc6knM2d5D3vyCw9tXJFwsjeNayRWVdj7V9EARkd,0.33847032
BzGMZgBHDdFL5YyfCS8BQFtSJzBarr7EuZzuuXZLXmXH,0.49847032
FmtCUc9xNcu1j5pTdVwbLnkMu7mpmX88aW3UYjRRqyYh,0.42847032
DwS2Cv5cGYyFyX5PC8TK5b29Az86vsnowFkXUXDU2gm1,0.50847032
69zY2vAnZs3VJm54WfRbiKQw9VzJoeGFPtbtUJxipHyA,0.40847032
97ZKGpZtBXfiBjLD5HRfgo9Guk4rsazNTGPDC6PEV1aA,0.33847032
4b8h3HddP89pzuP6vaKywnrvDLN7DaasByFgFfTXMyCc,0.20847032
AaJcUSQz6Es5XdJchCZWTGSnkhjqmfuU56pwbJ65LRsr,0.10847032
3mCJ1jbcC3esTsKiAvdYfdwBzBgCdHDFs182xHTgbhXF,0.80747032
GNim8wfWNqMbLmmRUrBPVrfCrsmfM8GmQxTZbTZVvPYz,1.00847032
D8eMjGbzPVAYRaYqaK39MkbWvfGiaRtAyRoAYKdpozcd,0.55847032
AmYe54EnMEyAEUXc85jimggETTN2DBgNrCFfvavQNNHg,0.00848032
6MfyzmwYVXnPqP1qM71uiCUdxgrGeN5RFDBE473A6RPL,0.20847032
4oDfyM9aNFfYkn7D1vz1fzEiUaiFKbKo4rteMFwpFRJW,0.01847032
HsKDzRYdMfbqvP26twauLjMKjD7MD99PJfydwXdbdBW2,0.08847032
EAndxmXb1qK59qFcHASsqQsC2fVPqp1Uihxayp8sTFwC,0.50847032
AGrfu5Csaf5cp9aq6fd6EA6QDc7TkHgZvnDiNkKZV4MR,1.00847032
GW6b1UmBCwbJvdFpdhKRgHCD7hBRzwmZpPy76ifQr1B7,0.00947032
9oYgo8rhyWGWRyQC1rfH5DUv67kPx1Ep5qARn7kaMgTa,1.00847032
6VMiaahj9YLK6tBhac4VqpUR6JVS9BC2hA3RC4C75DXg,0.10847032
5ZekqUif6RrUdBvvRcqqyw6iQArs5686hB14RVbPnxfv,0.10847032
BCqKasbZumbzMo65nCVr8LYABpG7kk13DTpmNYKc42WD,0.10847032
DfkRY27ku5hvbevbbedLxPqqhthgxbm91PhBkjy2DGTa,0.06847032
B79BvxkEYWZxAMqKWJeRjZUSFSGf8WoH69AhWMCB6cWb,0.65847032
8p8zhrMT5iH2RtQLe7eSZSJRUr57AjdMjip2qX1XcPzC,0.01847032
4LyKCbwM8fPFMg2WZnBuN9L4uYRh643iDXmASsf3XqRQ,0.19847032
BLt1qWwXjT7Kx4gdQ8SfuFRf8n3Qh6gSuumzKxxHScfK,0.38347032
Hqj5yyUhMTQtSD2efngcxbntN55BJS193n33G6jB2TgH,0.08617032
DUmSjGHsaQWDeQt8iF5bzxH5v3mTaMaMTvAwAN3EfZtZ,1
9Q1bM6HZR5PomLxB4Lkj1Kr6WaRpPZK9eqp8W3JLv186,1.70847032
4WSzi4fyNypAtamxUgavGopgZZXPdfUynkYqhVAEfWcR,2.00847032
864V5CxN25t3ueFk25KRyp6z8u7QhPxJx7eoX7oZgxGA,0.50747032
A6qUyxoWVFMdrTKSUD34HBEXuAGRAMZQYDRQyLWfu4qW,0.66847032
EN9Xuko8R8vw6xsugJG9QdrD5RRpdUbdGFSCHGyrqDgq,0.18847032
CxPv9BH1SuEA5HV7cs6mpr8LcZzeTTyPWRfJsape2U2m,0.10847032
9VDjNTsh8Q1rRvd1kiXR63GDfLTNVVPTTDdskRTfpnUV,1.00847032
4FCegm2AG8txU2LV3eWD4AK2TVW7YWrT97eW1ZftRqKG,0.11847032
3gNF6CtN122kKLHxdWwhVptVdmwW3UmDeo6yiAzPZQSZ,1.50847032
8mBJ6RMssDVi9rgRPNRBK3KpEcGzLuyGPRtj7uwBe5yJ,0.45847032
4fpKZuMgw5K5xRxVs66zKM2KN6smHs8RohG69mR9qCxj,0.65847032
CMysuJqQanUr8NwVsZxgbMoENgTS1W2U6mS9gga5nMmx,1.00847032
75rreQky4bKSq21p8NQkfW2HGQ81wZVL43GDqfRcygMW,0.50847032
4ikEUN45FJStBaenGJDGSkSVTUSwbfA4R95v7Sqrs9gk,0.02147032
2ZzEJaE4HG3MuGsoKGs5qecvN9fzKumEDQwShGdRp3wG,0.30847032
4zExjhzsd4YF4xzZkWSWPT321rh7MBGaDzWZnoMSd14k,1.00847032
7mEppu7jqCQBZYAivyyzZhApeVyknFgjK155q4whJtwa,0.02947032
5hevVrsx7byhJpcBfj7TvdLAnZAByuuaNmGfKv8ZAsfk,1.00847032
CJAMSn8TaLShXPsX5cdqScEqViaZ8hrTKKaKNfbkhtxg,0.05847032
HG9UaAGRQokZkGNPyxQ7V1PNiKTbjM4y2cP3nNELyhd5,0.55847032
GcriGfAtpKWYphf61KaJHVLhSF7w9mLqsfwXaGdE1eKs,0.55847032
CDAX8DdkTBA5Hor1tpdz6GYdqkZNit8eNMMCyU6gwZuv,0.01847032
9a6EtiKzYHZWuntjzqLwgHSb3NXKFj8GMaFVgjGDj2p1,1.50847032
GMnZHo91PZwozruDYhdLX1cbrSNyPnFYSwgG6okQ6HtX,0.33847032
Dd9CQhGrFmpHMpAZje4xsYb8W5wh3ZBJCtPaqCUGTzBT,0.10847032
AATkN4BVdbEQWsAEMexZK3GSYhk6FJdiaff8zg7Q2cse,1.30847032
C2FkbbaUnwsKLVYk7RSgyNTCbqvv1gKF8U2qWwWKHnmJ,0.00847032
5oGnfNkc89ca9mb7A9DiDHtpjEKy5crL7JLEthqhdSsd,1.00847032
EDmVUWTCZfVvWURFFSsfNa42LVemCn3VFyW7piuBqpNn,1
4FofdDs2sVjYjutK7GQ5W6oJjaD2RDzpFKv9cswkwWML,0.66847032
BVMFW7HtmmTvR2Fzy789AvXD5NvVTAn7tQhj5adgCTAp,0.25847032
69Y9HywYYdjfNJiRiyiXjJawHRUfrsjYdAphuyd4bYzv,0.55847032
mfHZNcqpAxNWYtVcwMM8TeQEsdw5ee6L6WFhvkhjzRG,1.00847032
J4EcCzLDErotpg4c7noZd4uKmXmFYNrMTkF4QMn1EbS9,0.20847032
3nETU8Y8SL3PAoE4GdTScKA584j2LKShz9LfwrSvsSw7,0.00947032
9JabyUjyrgPpaSuB4kud7eRwodd9WjVoM9XhHm721A6H,0.00847032
9G1zr5Q3dHZXxcLqh4y5FfRRAaQbDUU4wjp7uoPfEfUn,0.11847032
4DXubQ3TNn9wHd9UfMaXG2Thkyvt3ocyi7JHhn55SpRB,0.05847032
Dq7kroX3Pfp156H969PbkoLTDVY9FvWZBUe1m69HPFGo,0.00947032
HuaTWVnjMiQ1FvtRsNfsuwV1kCX1fysc4EESgykxQvKh,0.50847032
3J9mZvDq4pnGaYSaJqhUbpL9RxxsyRgL5NehkStFyfcM,0.66847032
9qbx5s1VpZif8CP9Rh4Y3qRCShsNqF3VFLXiuLtjkohm,0.08847032
GopR9ucGSbTihzXYVTQG6Ywoqh4HSwvwkFd4pbvV8oyj,0.01647032
8RGxkzerpo6Wxn3ZyBWg8vCHuzVcLwJkXR1G1j2tbVUr,0.00847032
G3UPuj6EnFP3NfopdEyy9gEoGaBCb8hNhVhEXdbq4f5q,0.66847032
CaWve8dJY7wp2CAp6pEje767kAPnZya5CQpFLBr23Ms9,0.25847032
FNiepM7iPNsmTaW9Y1E4RrTPRu9KYKBLToAhiYgurmyi,1.25847032
G6e4azoqkWyT9DWspcVPaJcUSujjQKF8WCoHo4tfvvjR,0.50847032
65dScinXJvnhmQPqPTYkSyg7NuH1zQMByszKPwLSqMKK,0.78547032
7p5BCxhuA6zBsAJQTQUNqh9JRFBpGpo6EGnmqjhbV3ZB,0.00847032
61RtgW6ZPBUuQBo2wpussHXg7M1K2tazeR3mdrrhntJR,0.02747032
DXHXpjbGW7xWFwcN7Qyb1nMp21jMpu73zfji6ZLjMp6P,0.50847032
4vXgiV3KGEEz631cNnt85LTb26Lexz4HVwQTHkQVGJ4y,0.15847032
CCUKQE4ZYKfCfLhgtJQMeZ4ZWUv2tHh8vGjTZaMBMhbS,0.11347032
BdTJKzgPxsN62DiCCypJXorp1sPVWBAiBo1ybSCjKJuh,0.52847032
8RDPFdSLxWKcSV1WQJ4TBbwPw44p3TDSx6AUArmwxz9F,0.66847032
2yhV4WcNzYr5pQcNM7aWBeq2B4EkQ7Yo4LfwojNV9VNh,0.45847032
26EFCpwYRhq8xXEFDvejtf5k3Ffk7L9BSrRHwYEf7bNM,0.00947032
2wL6RSghN2JckAt4bjhq2ty8VKCxj9LH3nraLX9qtsKp,0.35847032
B8vU96vSskwM6MMnBdrNbofFHJnKw3wyr1nFMj43iHbT,0.05847032
7AA2vtGoA3f2zoM4A3rA2cvyWch4fnihLjuiB1F6hCUs,0.66847032
345bBQHkVhrVUbrRSRVMF5o84PoAFSvu26SCCJ8ymxFa,0.00847032
8TkJCgKyyFz9NAwk3xq2GeUWwvvnU29YnFeDrGmsZQG3,0.55847032
82KKYG6LKG4S2gf7TdKUf1TdZ2sxrEwNY6fdjE4BDHUk,0.00847132
wfJhPwL6hknHmr1cZRagdqb9HLuaw1TqnheLomSbU7P,0.15847032
vwqndSSx54BQ6QV1jMgmNvTCdZePnLdUBF81NWKa83Z,0.80847032
BokMCwmpgcWBJ7jjAdjVEmFH1ArD3U3JZ1Uo3JTP65zE,0.00847132
6W2RhzHRZz3FNNL1gsCdYJRq6Kuc7rTTfkJRmiDLK4DX,0.15847032
5MPXGgWmS47q44z8c5YRw7KSdqa9cqCjyYNQM4uPSXBn,1000
5MPXGgWmS47q44z8c5YRw7KSdqa9cqCjyYNQM4uPSXBn,0.00847032
24ivh5GKVmAU8VbWu9AbkSEYa7CVZBVuzEbj6EWKVfJh,0.00848032
H9u5W5MuK99JqUBitQ3YV4peZbv1u1VG4RvuRBvVCUaK,0.33847032
ER1q8WHeNEVFUbn7G39qw2oodHqMV6a1cNRY7L19xTK7,0.15847032
CQVYJpVE1dD9wJzNkedNq1vdVWMwuAkdabt6BEGxPvFm,2.00847032
6QnGDdaN8hu5eosLfbd4wrSbzzZZqyKmpxT2AycRvx3f,0.00847032
34WtvBHMALDLzLkargRgmRBvQowL1LS2qUWYCEbKpZoU,0.33847032
8mpacCAwA47tPmeay4RqzgrfCbAn5KbrRvuL1gKGSG5s,0.00847032
5G5Bor58zBdZFMYQ22WxAHFyJp1MwmZAK1vmWqFRRG1B,0.01847032
B8bFePuV96aYaEBMgpDP3mhThxBd5NQj3Rk4oG39ySj3,0.29847032
PobTGZkkA94qYNV7EjDuevg4Zunwgnfxmqg5zB8FUwH,0.35847032
Ayxx3yTZ95iYQkuAnsHuuBiYh9ZtvsUAWCG4ZZwtumDr,0.03347032
51yt9PrZ5iN8QR1VKYnbPC3ZfiNEdtrwDdsTCT4TNY5N,0.29847032
H94D2fv7S3zjrf4xx8kZv6WmTajSjSbuc9yBpQkJvyDg,0.05847032
ENi3mr6zckGJnjS7mijtsSDDxnWTNuZ2d2aAvtR515rE,1.00847032
DiyCtrdMBLaY4gHdxAsupgphTYD6dHegsUvPytrnNAYT,0.55847032
EDxHuLcemfziBuGPReoZdULEHz3BfXrVYYUsrVRdMGMj,0.07847032
313mg9wYuHHuimUC9HLcdn66Wk9cijL2bHQysRzQMaqw,0.30847032
9aVGUZePbrMNeXcLFh8w5Vw1MbAoYdYxJ8tWcu747haE,0.77847032
7YpRfoi3jgnixVXgvPPgcoUVoponHTdjMweTXtaiAAhN,0.30847032
DSXGaxqh6aRs6ewtiPxAADLa5Kpor8pxjiHUgUpeGG4w,0.33847032
8wbJZNRyNKKcZACsm2tvj9SGYcMG3quAv4yFALuJFcSf,0.05847032
EE3qE5dG8pAguRo28s1Q3JQdkGQpDhisyS2Ur2ASpT8J,0.06847032
Fo7CMTGy9np8ZDgm4gUvBjydUFwiWc8EGw1Rw5ee7sL6,1.00847032
G1ZG3HTnaExj8Avnid6UesGaS6TaHmpiyMboMoyUdZ9t,1.00847032
3Wc1Yzf2fJ68bW3dGZ6L25BoNc4iPae1ZLycSprCibLo,0.20847032
8Kgto4ctJHqjg571GR1t5Yqhp6KqpoaihDciZrtdaCoq,0.02647032
C2JRTuPKSA3u4UjsQed425kpiLVAa73NB8Q83ah4zbCK,2.00847032
EV8eVPkh3e6Gth2jrDsWFHzkQofinJHzzao7BnEZn4z,0.88847032
BTvEEdYyj9A1gvSKoHHHBAU1EPzMBB2CzZTskSXh57e7,0.69847032
AqF8SpMSHUojiTTMMPv1MDH882ecDJJjpZRMcPtRvAxE,0.03847032
6nxjiiwWBmwwuf1jXvRcZMkMC3hDVZGaYp5F8S9Hsu4X,0.05847032
EvVbe33fKuKDUN5r4BqiRTBT1DFNuiPgZgaxD4JiZ7dq,30
AP7ipwZbW2beAJ8q4XL9Km5JbAU5hP7WxkDcWhQbaR8P,0.00847032
25nC21sRCxoeyi6RdZqCgeymiAcho2hRyLAZjWMfRWwF,0.01147032
57k5TZBSV8D2ZEBnsZCHK6MspQ1GBZsydgUdmiF9XStD,0.50847032
28Pxpq9Lk836ra9hewurMJ7U397WUbDo8vgtZ9VDG15y,1.00847032
8HZnoiSRu17GWj8GBiwdTXzmU9dXGhMFfkwrST9a9L3J,0.88847032
Cikhgi367dQLmqo225zXN1wfDG7k4Tm4xX66Q7YbMdCu,0.15847032
AV65eJqe7YbojrDoKgzrjUj5NXrUn7BP9nwe6EuLTJC7,0.15847032
955JGXJvnMDNcGsQXMKau5ryZsHHDS11qnSHtYTtaW7t,0.05847032
6cNpMsaGDavTYts53cLzRBbSDxs4EKhb8a8uW2eWHDPu,0.00848032
3ofK2wovRyXzezF7exSSMMhGbq3WnPNMud1wHexV7xEJ,0.22847032
FGvwK6sZDJneRqGdpsy9wLQscTpG3xvQUeCoTrDbLWHu,0.22847032
7G83HXuLrLz6GJixHZCKuARnYKUkxwLmNrhseMSTH92w,2.22847032
9GSXDcsyepVYSWvyt5gck4p5AcRZUpkMD8FHam5Waaqt,0.15847032
E3qYRJFDvG51rgHCHmfvawND8hKyMdAnGvB64AJm27h7,0.99847032
65exPxgJoRD8wvb3Ji9XWSVphQPfbPM9V3NW6BHBmfue,0.00847032
4U5btUYAYtnvUH4H8F2PLrJKrdcNFffDkK3BF99EW7Dj,0.33847032
7ZPhjsweBP4hCjegLdnMCkjJYXe7jzvMZc7MwbZ1w3xL,1.00847032
9tPVxD6tgDhXWXW3QDCFmeiKQmeByQ24HMcxaH16oSV3,1.00847032
EYRmS5WNUAwLo7aHAVzM19nKT5NFJH1MDsV4bo51FuNo,0.15847032
7C8g6W1iP3pUCTANvfMs8f8ABjSRVVz2buk1QE9jncK3,0.39847032
