MINT,MINT_PRICE
H1pvbzMBiZAujkPQtZqEShcjppRe7YT8xP4dUJeZhoQW,0.00857032
CuGWo4YHTryePdScgZZEgPyFgah4zjD96Ptoz3HJPsXk,0.40847032
BY2tZUTaDsepTtNiqWWwg4ezFzoopj5Hzc2ebPdqsA94,0.08547032
6onXNKwdytUNAD5yofDhxSU3FzRpD22fcDpBL6gtmT3S,0.15847032
AYsca57kma5CpN8EDtBYPLVCvU9tiRcNJAsTnuwfn1oD,0.89847032
Go47GU6Pe7dJLMx8inSBaFhC4hcnbmH93xGPFD93XAHC,0.33847032
CFXcbruaok2sDQ1BgBmxDZGSoeXKTELGBvE2vYQ53KzP,0.01447032
E2mP8r1PydTRjPEVdCbtTxdN1onf35gVAMr4pXGtVADS,0.05847032
GH84v7gUKTibTktHxts3YFJr4Sn6xxDPYzQ2mhWxbUc9,0.00857032
FCMmw5GjJf14R6zRoBxZRDDG9V6NZtBgvmdCLTMT4x3P,0.55847032
EpLYmfCPith3SU53YR2yJEafVJxMPxDJNzU5AReZcbkE,0.50847032
GFrstF1aykfQmaZchQKoXaVBTRdfpUXg4SHb6zuaiL6T,0.66847032
4B2JizxtjGCiJzAdnfJ2ZD45Nx6b6rGiHaAbzwxiSRLw,1.50847032
5YWqBZLt3rJ3foJMpNXm2iQwvsPujxRD2upXszpPLooJ,0.01212432
